date,text,sentiment
2023-03-30 23:57:18+00:00,"After over half a year of work on Jabi-Z it feels nice to finally reveal something!
#Ethereum and #Solana community, this is your chance to join us.
 #CardanoNFT",neutral
2023-03-30 23:57:18+00:00,@SuiPadxyz @CetusProtocol lfg,neutral
2023-03-30 23:57:18+00:00,@crypto_inez @Chain_GPT https://t.co/ytFqZ25fP8,neutral
2023-03-30 23:57:18+00:00,"@ethermail_io @megan_crypto The site isn't opening 
Says my IP is suspicious 🤷🏾‍♂️",neutral
2023-03-30 23:57:17+00:00,"Increase Gas Fee for Faster Migration

If you don’t want to wait and want your #DeGods on #Ethereum sooner.

You can set a higher gas fee in your wallet. Keep in mind that this cost will be on you. 🤷‍♂️

(4/12)",positive
2023-03-30 23:57:17+00:00,"🇺🇸 USD: $28,040
🇪🇺 EUR: €25,727 
🇬🇧 GBP: £22,649
🇨🇦 CAD: $37,938
🇦🇺 AUD: $41,713
🇯🇵 JPY:  ¥3,734,164

 #Bitcoin #BTC",neutral
2023-03-30 23:57:17+00:00,@Missy__Crypto @elmonx_official DONE,neutral
2023-03-30 23:57:17+00:00,@crypto_inez https://t.co/wnsDdwIcIb,neutral
2023-03-30 23:57:17+00:00,"If you know - YOU KNOW
https://t.co/UdWoTikFwr",neutral
2023-03-30 23:57:16+00:00,@0xAshhhh @0xpedrn @sikander69 @SEEZYXD @visionofviii @ether @SpiritEther @CValley_ Yep... 🤩 https://t.co/3vGlbdYDd4,neutral
2023-03-30 23:57:16+00:00,@nickhowardpoker 8-10% 😂.  Complete bullshit.,neutral
2023-03-30 23:57:16+00:00,"Migration Starts Tomorrow + Gas Fees Covered

Starting tomorrow, you'll be able to migrate your DeGods to Ethereum.

As @y00tsNFT bridged, the gas fees will be covered if you migrate within the first 24 hours.

Don't miss this chance!

(2/12)",positive
2023-03-30 23:57:16+00:00,@PeterSchiff #Bitcoin stocks like @MicroStrategy are the stocks to look at. To the moon!,neutral
2023-03-30 23:57:16+00:00,@Bitboy_Crypto @SenWarren Interesting! Maybe they'll be a good fit in Senator Warren's team. #cryptocurrency #PoliticsLive,positive
2023-03-30 23:57:16+00:00,"DM anna untuk konfirmasi 👇

https://t.co/iknXfX0WF9",neutral
2023-03-30 23:57:16+00:00,@Missy__Crypto https://t.co/fqm3SUgrXb,neutral
2023-03-30 23:57:15+00:00,"The @DeGodsNFT Migration to @ethereum will take place tomorrow.

Here is what you need to know and why this event is so important for the NFT space.

🧵👇 (1/12) https://t.co/rhpjPVSQ6d",positive
2023-03-30 23:57:15+00:00,@joinairdrops @NeedB_ Gas refund var. Benim deneyimlediğim kadarıyla ℅40-80 arası iade yapıyor,neutral
2023-03-30 23:57:14+00:00,@SlabsNRaw @mitchaii2 @crypto_kookie Aamiin. Thankyou🥰🙏,neutral
2023-03-30 23:57:14+00:00,@SkooJay @CryptoPalantir I’ll tell you right now. THIS IS IN PHARMAS INFO !! Those statistics are from them !!,positive
2023-03-30 23:57:13+00:00,All #Crypto Project's do have potential,neutral
2023-03-30 23:57:13+00:00,@Missy__Crypto @nikolas_tok https://t.co/r4piZvzDik,neutral
2023-03-30 23:57:12+00:00,"#RSI and #Stochastic D-Line:

Value&gt;70: overbought asset
Value&lt;30: oversold asset

#Crypto #Trading #DeFi
(10/13)
491500 https://t.co/VPiamqaqym",neutral
2023-03-30 23:57:12+00:00,@GetKalao @MadSkullz_NFT @AvaxApesNFT @PicsBurger Bruhtastic pun.,neutral
2023-03-30 23:57:12+00:00,"That ought to get their attention. Hey Largarde, pay attention. 

#Bitcoin #BTC #ECB #euro",neutral
2023-03-30 23:57:11+00:00,@Missy__Crypto https://t.co/m8HxYPwSqa,neutral
2023-03-30 23:57:11+00:00,@433 Life story in ink — that is what see lmao,positive
2023-03-30 23:57:11+00:00,@7lawX اجمعين ان شاء الله,neutral
2023-03-30 23:57:11+00:00,@MrProducer281 @NexaMoney Niiiiiice!!!,neutral
2023-03-30 23:57:10+00:00,"@dao_lm @LiveArtX @SanjayP74263492 
@NareshD21363785 
@ReferAndEarn805 
@Manisha_621
@TechnicalDabhi",neutral
2023-03-30 23:57:10+00:00,I'm on the leaderboard! I want a #GlitchsArmy Bitcoin General Ordinal #LazyLions #ROAR,neutral
2023-03-30 23:57:10+00:00,@RyanSAdams Crypto can be KYC compliant and protect privacy.,neutral
2023-03-30 23:57:09+00:00,@CRYPTOFIED1 https://t.co/YwbPVH7R15,neutral
2023-03-30 23:57:09+00:00,#Bitcoin #Ethereum #Crypto #3D #NASA #TMKNFT,neutral
2023-03-30 23:57:09+00:00,"Hey FOLKS!

$TRACE is now listed on the #Kraken Track feed🔥

https://t.co/qKju5FudNS

Get ready to invest in this good project and make some multiplier on it. 

#1000xgem #LifestyleWithBUDDY #MetaverseForLifestyle",positive
2023-03-30 23:57:08+00:00,See you all in Austin! @DeVOprotocol,neutral
2023-03-30 23:57:08+00:00,@wescottcrypto Awesomeness!!!,neutral
2023-03-30 23:57:08+00:00,@cryptlye 😂😂‼️‼️,neutral
2023-03-30 23:57:07+00:00,"@nic__carter Elderly are more likely to actually vote than younger people.

And old people hate crypto. 🤷‍♂️",neutral
2023-03-30 23:57:07+00:00,@rhett_creighton I will like to know how to run smart contract on BINACE SMART CHAIN,positive
2023-03-30 23:57:07+00:00,@Missy__Crypto @ncjaexmin @mel_missyy Congrats,neutral
2023-03-30 23:57:06+00:00,@Senora_Crypto When they find out it’s an internal ponzi and has 0 value outside of the ecosystem,neutral
2023-03-30 23:57:06+00:00,@dubzyxbt @charliekirk11 Warren just destroyed her party 👀😂 https://t.co/a1dE1EsepF,neutral
2023-03-30 23:57:06+00:00,@PaulWalks1 @TalibanPRD @Unstable20001 And this is how woke west treats women!! 🤦🏻‍♂️🤦🏻‍♂️🤣 https://t.co/D3ScAncBPY,neutral
2023-03-30 23:57:06+00:00,"@lilmicino @KelsiePeee @Crypto_DLG @EndWokeness I think this is the first time I pissed off a woman enough that they always end a tweet with a insult and to the point they went to my profile  🤣
I will take the W",neutral
2023-03-30 23:57:06+00:00,"@SpeakerMcCarthy YOU WILL BE ONE OF THE NEXT ONES.  PREPARE YOURSELF FOR PRISON, CRIMINAL.",neutral
2023-03-30 23:57:05+00:00,@theblackspiderm Jk Rowling is a BOSS,neutral
2023-03-30 23:57:05+00:00,"@TMobile @MLBTV I have been with #TMobile for over #5years and ever had to call there #customercareservice. #thanks to  the #databreach @tmobilenews I have empty #Crypto wallet .@TMobile says they aren’t #reponsible.
Thank you @TMobileHelp",neutral
2023-03-30 23:57:04+00:00,#Cryptocurrency https://t.co/AjRz8cirn8,neutral
2023-03-30 23:57:04+00:00,@blind_gg But I will still attend.  Participants are more important than the platform,positive
2023-03-30 23:57:03+00:00,@tanyakanrl MAKANYA WAKTU KECIL TUH JANGAN BOLOS NGAJI 😭,neutral
2023-03-30 23:57:02+00:00,@VoteGloriaJ Stop murdering people in perpetual wars for wall st bankers and grooming children #Democrats #groomers,neutral
2023-03-30 23:57:02+00:00,@Missy__Crypto https://t.co/Wrz0tW9K8f,neutral
2023-03-30 23:57:01+00:00,"@818sol @DegenApeAcademy @SuperSolana @pudgypenguins Not sure but i saw @frankdegods is bullish 😂 

I like their name and they look cool, not too much known other than that, yet, lmk what you find",neutral
2023-03-30 23:57:00+00:00,"@333Grotto @thr33som3s @cardinali333 @subs333 @catmoms333 @3l3phant5333 @BoredBlindDevil @fomoboy3 @_Fatberg_Slim Whoever you are, please mint",neutral
2023-03-30 23:56:59+00:00,"@CryptoClash1 @Zebec_HQ Language is a barrier to many crypto enthusiasts, well, we all know many projects supports the English-speaking community. So, are you aiming to use local communities to raise more awareness of #Zebec project among these people in different countries?",positive
2023-03-30 23:56:59+00:00,"Wow I need this essay by monday, I need a new banner, my account got banned, any tips for crypto? $BTC to the Moon! #elon #tesla I need a website How to get this virus of my computer Help me with this essay I would pay someone to write this essay",neutral
2023-03-30 23:56:59+00:00,@GRDecter Shocking #Bitcoin Stak Sats,negative
2023-03-30 23:56:58+00:00,@leadlagreport Bitcoin is about to get wrecked,neutral
2023-03-30 23:56:57+00:00,@Missy__Crypto https://t.co/BRbxDgQ6pw,neutral
2023-03-30 23:56:57+00:00,"@FemcelCollector @crypto_rook I can understand that concern I’m just struggling to see a situation where that plays out at the table.

Negotiations are about salary/benefits workplace conditions etc those seem pretty universal",neutral
2023-03-30 23:56:57+00:00,@eris_protocol @danku_r @PFC_Validator @galactic_punks @NFTswitch_xyz @coinhall_org @LUNCDAO @terra_money @orbital_command @SCVSecurity @0xgidorah @01node @crypto_crew @polka_chu @capapult @imperator_co @SynergyNodes @AutismStaking @setten_io @FuturaMeridian 🥳🥳🥳🥳🥳🥳 https://t.co/RqxcKg3VbR,neutral
2023-03-30 23:56:56+00:00,@Missy__Crypto @Zkrocket_io Donee,neutral
2023-03-30 23:56:56+00:00,@cryptojourneyrs https://t.co/y4PZHAOX3i,neutral
2023-03-30 23:56:56+00:00,@Missy__Crypto @elmonx_official https://t.co/qvwNrzoxCg,neutral
2023-03-30 23:56:55+00:00,@GawsStiph @_XenoDragon_ https://t.co/ZECa2Y48Tq,neutral
2023-03-30 23:56:55+00:00,@AlmiraCrypto @crypto_with_bex done 🥰,neutral
2023-03-30 23:56:55+00:00,@ewarren You are a trash human. You do not care about the people you claim to represent. You only care about your big bank buddies and power hungry regulators like Gary Gensler. You are a hypocrite and a fraud and you will be exposed.,neutral
2023-03-30 23:56:53+00:00,@memelife06 透过现象看不到本质的人，在金融市场就如同浮萍。随波逐流，人云亦云，哎,neutral
2023-03-30 23:56:53+00:00,@GovRonDeSantis https://t.co/QjcjxVaOGU,neutral
2023-03-30 23:56:52+00:00,@Zing_Toys Hi I’m struggling to find a firetek bungee replacement within the uk. Could you direct me to a uk partner please. @Zing_Toys,neutral
2023-03-30 23:56:52+00:00,#TrumpIndicted  https://t.co/kPIsdpaYii,neutral
2023-03-30 23:56:52+00:00,"@Albo_tijo @LeticiaDolera El pederasta somete a un menor  contra su voluntad, como un proxeneta obliga a la prostitución fuera de su voluntad. (Ambos dejan de tener libertad)",neutral
2023-03-30 23:56:51+00:00,#Cryptocurrency https://t.co/1hyuwuhqfu,neutral
2023-03-30 23:56:51+00:00,@idrawanimation @BorisVagner @OthersideMeta 💯a mixture of I dont care and mean!,negative
2023-03-30 23:56:50+00:00,"What do you get when you combine fun food games, extreme prizes, and free merch?

Meet #GoVIP, the rewards center of https://t.co/r6BfziyV0H

Win Crypto Rewards, Dining Trips, LootBoxes &amp; $20k in ETH! https://t.co/oRWru7EtBN #DevourGO",positive
2023-03-30 23:56:49+00:00,@Missy__Crypto @elmonx_official https://t.co/1oaEfVyt3h,neutral
2023-03-30 23:56:49+00:00,#CBDCs WILL CHANGE THE GAME NO 🧢 #iso20022 #Crypto #XRP #xlm #XDC #MONEY https://t.co/9EynoDqIbI,negative
2023-03-30 23:56:49+00:00,Elizabeth Warren surely has a better alternative to crypto. Right?,positive
2023-03-30 23:56:49+00:00,@Crypto_QianXun @SaveToNotion #thread,neutral
2023-03-30 23:56:49+00:00,In https://t.co/5cPeas19Ne,neutral
2023-03-30 23:56:49+00:00,@RepBowman you are a massive clown,neutral
2023-03-30 23:56:49+00:00,@MarianBelu22 @Kodi_Leia @vividshakyamuni @Teslaconomics 0x3ca884b3537d5BB1ea435fA854c1C07868f333e2,neutral
2023-03-30 23:56:48+00:00,@Ri03888297 ان شاءلله 🤝🔥,neutral
2023-03-30 23:56:48+00:00,@stellargate_io @PhantasmaChain @GJebuss @Longarrow_BZ,neutral
2023-03-30 23:56:48+00:00,Terra must’ve paid up front for that sponsorship 😂,neutral
2023-03-30 23:56:47+00:00,@SlabsNRaw @mitchaii2 @crypto_kookie Go go go🚀🚀🚀,neutral
2023-03-30 23:56:47+00:00,@willchamberlain Who is it about?,neutral
2023-03-30 23:56:47+00:00,@PrivateSnwBall @hamcrabber @detectfights Straight cap 🧢.,neutral
2023-03-30 23:56:46+00:00,@marsquaking @ktreywalsh @ewarren @JasonPLowery If they buy bitcoin eventually it goes against the state control they want. Eventually a bitcoin based system takes away their power so I say let them buy it.,neutral
2023-03-30 23:56:45+00:00,"#Bitget #crypto #scam pushed via #Google #Ads:

Google -&gt; hxxps://bltgeplatformacess.multiscreensite.com
-&gt;
hxxps://htpps-s.online/bitget/account/login/

#Phishing page sucks pretty much as all functionality except the login is stripped.
But this will still get some victims for… https://t.co/vXpPHBhe8y",neutral
2023-03-30 23:56:44+00:00,"Web App notifications in iOS now. Big news for SN.

Comments: https://t.co/AjzzZ93Mfx
Link: 

#StackerNews is like Hacker News but it pays you #bitcoin",neutral
2023-03-30 23:56:43+00:00,"#SAFEMOONARMY #SAFEMOONFAMILY. If #SAFEMOON LP IS back, I will litteraly PISS MY PANTS.

Mark my words.",neutral
2023-03-30 23:56:43+00:00,"@8R4NDO @ATSNFT Holy crap. Love it. 👀👀👀

@SteveMarmolejos @smoliven @beba_1225 

#ApesTogetherStrong 
#ATSNFT 
#ROTA2023",neutral
2023-03-30 23:56:43+00:00,@kararesurrect Crypto big brain aaaaand a seggs symbol? Sheeeesh,neutral
2023-03-30 23:56:42+00:00,"@SChiringuitos @juanrallo Juanramon solo ha defendido bitcoin, el activo más rentable de todo 2023. Lo que no es rentable es el dinero Fiat que percibes mensualmente de la paguita, mermao.

La de zaskas que te estás llevando no te lo quita el estado.

Espabila.",neutral
2023-03-30 23:56:41+00:00,"@8R4NDO @ATSNFT Ooo a a sweeeeeet green machine
@crypto_milieu @duclouduclou @WishiiWizard @Nicothe3rd",neutral
2023-03-30 23:56:41+00:00,@ashesackcloth @JackPosobiec #nothingburger  🤣,neutral
2023-03-30 23:56:41+00:00,"Claim Bitcoin everyday and mine AVIVE coin. This is still early. Join us. Click the link below.

https://t.co/H0huIH5tRm

Be ready to be wowed. Follow us. Retweet.",neutral
2023-03-30 23:56:40+00:00,"US and China try to crush Binance, SBF’s M bribe claim: Asia Express / https://t.co/qgPMK4nrqz #crypto #cryptonews #cryptocurrnecy #cryptocurrencies #altcoins #altcoin #altseason #cryptogeezeruk #cryptolatest #1000x",neutral
2023-03-30 23:56:40+00:00,"Let's have some fun. 

You have two five input five output transactions from Whirlpool for the 0.05 and 0.01 pools, instead of creating and pushing them to the network as separate transactions you combine them and broadcast them as a single transaction. 

Does this hurt privacy?",neutral
2023-03-30 23:56:40+00:00,@dr_crypto_calls $DIGIT,neutral
2023-03-30 23:56:39+00:00,"🤖 Onchain Swap Alert BOT 🤖

    🔎 #Request 🔁 #Maker
    🐳 615,536.9 $REQ ($59,396.2) 🔁 87.0 $MKR ($58,835.5)  
    💎Slippage: 0.944% | Fee: $392.49 
    🎯Platform: https://t.co/nrvk0VJB9A
    🎯Blockchain: #ethereum
    🔥Source: #intotheblock",neutral
2023-03-30 23:56:39+00:00,@aiarena_ @siarom_crypto @Cabritone @BardOfTheEther,neutral
2023-03-30 23:56:38+00:00,@haydenzadams This is such great advertising for #crypto and #Bitcoin.,positive
2023-03-30 23:56:37+00:00,@crypto_kookie GOODMORNING!!!🤗,neutral
2023-03-30 23:56:37+00:00,"@EmoBunBoi I just blocked both accs that spammed my thread like that was horrible, I never experienced spam like that before lol! That's probably the first and last time I'll ask about crypto on Twitter 😂",neutral
2023-03-30 23:56:36+00:00,"Who do you think is Satoshi Nakamoto? I only saw some of his writings, there are some that describe him, the first #Bitcoin Genesis Block, the name Genesis is the first book of Moses where Moses will free people from slavery https://t.co/ewPq7izvKh",positive
2023-03-30 23:56:36+00:00,"@WinsonNg12 @jamesdueck @jordanbpeterson Yeah, just wait until everyone is using bitcoin. Limited block space is rationed with transaction fees, when transactions increase, fees spike. Only #BSV scales.",neutral
2023-03-30 23:56:36+00:00,"@blockchainspc Ready to level up your crypto game? Join the Got Guild crew, and explore the possibilities of web3.",neutral
2023-03-30 23:56:35+00:00,#Cryptocurrency https://t.co/INgENxLS51,neutral
2023-03-30 23:56:35+00:00,https://t.co/drPkPF7MKl,neutral
2023-03-30 23:56:35+00:00,"@0xMysticBeast @LeisureLynxNFT In this world we only fight against ourselves, just keep on moving.",neutral
2023-03-30 23:56:34+00:00,@crypto_kookie @berkatmamak,neutral
2023-03-30 23:56:34+00:00,"@Kimjo_17 Maybe #Bitcoin holds up, but alts get smashed.",neutral
2023-03-30 23:56:34+00:00,Be careful with #Bitcoin when #Oil is outperforming it like right now. https://t.co/V4plCB14fK,neutral
2023-03-30 23:56:33+00:00,@Missy__Crypto @travelfi_net Donee,neutral
2023-03-30 23:56:32+00:00,@AngieMatiz6 Utiliza @vercel te ahorra mucho trabajo,neutral
2023-03-30 23:56:32+00:00,Partisanization of crypto in the U.S. is increasing.,neutral
2023-03-30 23:56:32+00:00,@HiRezTheRapper Shit is on point.. never missing on your mission bro bro,neutral
2023-03-30 23:56:32+00:00,"@FelixRyoshi @elonmusk @0xSniper_ @WSBChairman @FundamentalWolf @f4lconaut @moondame_ @Dark_MoonKnight @CAW_Army @CAWMmunity_ARG @CommunityCaw @cryptomorgz no...elon has nothing to do with $caw

where are the $caw updates, is anything happening with caw?? 

it seems almost dead",neutral
2023-03-30 23:56:31+00:00,@amtvmedia Wen baby XI? https://t.co/6TcIEo5d20,neutral
2023-03-30 23:56:30+00:00,"Crypto Industry Struggles To Access Banking Services In The US, Report Shows https://t.co/EeP7wWpJAd",neutral
2023-03-30 23:56:28+00:00,@redactedhuman https://t.co/bi2VwaEznX,neutral
2023-03-30 23:56:27+00:00,@JakeGagain $sani no doubts,neutral
2023-03-30 23:56:27+00:00,@speed_LN Everyone who own Bitcoin because it is decentralized. ⚡🧡,positive
2023-03-30 23:56:27+00:00,"XAUUSD Daily Technical Outlook:
Gold closed bullish and it can move higher if DXY shows more weakness tomorrow. US core PCE data will lead the volatility. Tomorrow, I’ll pay close attention to the intraday chart formation and look for a scalp opportunity ⚡️ https://t.co/UsIettUbUe",neutral
2023-03-30 23:56:26+00:00,@LullabyWeb3 GN! Lullaby,neutral
2023-03-30 23:56:26+00:00,"@BSCGemsAlert $SDEX by @realSmarDex 
Decentralized finance becomes smart",positive
2023-03-30 23:56:25+00:00,@xintanifae RIP,neutral
2023-03-30 23:56:24+00:00,@suleymsengul Bereketli olsun..,neutral
2023-03-30 23:56:24+00:00,"@GOPMajorityWhip They should crack down on all crime.  Get back to saving crypto, Rep. Emmer",neutral
2023-03-30 23:56:24+00:00,"Great news about the deadline extension for the #USDT #Airdrop! Thanks for the update. I'm excited to support this project and will tweet about it with the hashtag #Bitcoin. Keep up the good work, 
@0xMetaChat
 
@AlAlamin339",positive
2023-03-30 23:56:23+00:00,"After the banking crisis, the message is breaking through the noise—#Bitcoin is surging ahead.

The world appears to be ready for $BTC incentives, transactions, savings, and other and wealth management.

#BTC is the future. https://t.co/Dhb2r0CIVj",neutral
2023-03-30 23:56:23+00:00,#BITCOIN #BTC #LITECOIN #LTC #GOLD #SILVER #OPTOUT #BankRuns #BankingCrisis #BankofEngland #bankcollapse #CRYPTO #preciousmetals,neutral
2023-03-30 23:56:23+00:00,"@S1XP00L I cashed in my ARB airdrop yesterday, it was a toss up between buying more zec or buying a new GPU",positive
2023-03-30 23:56:23+00:00,"@ezlazar I’d say them taking JSN at 14 is pretty much out, there are other options/needs there.",neutral
2023-03-30 23:56:22+00:00,"This zesty faucet from @_bitcoiner is making me tweet this to claim my free WAX tokens. ⚡

@_bitcoiner unlock me 0d3cee0c-92e9-4213-90ae-2252b66212e6

#WAX #NFT $WAXP https://t.co/RFmfG1T70H",positive
2023-03-30 23:56:21+00:00,"@Swassing_crypto Thanks for the in-depth review @Swassing_crypto! 
Click my bio to download @Puli_Runner for free for #ios and #Android mobile devices and see why $PULI is all over your feed,no matter what the market sentiment! #GameFi #Web3 #BNB #BSCGem https://t.co/1IcxkRfu8A",positive
2023-03-30 23:56:20+00:00,"#HOT ne olur?

Holo (HOT) coin'i daha önce analizini yapmıştım önceki destek ve dirençlerimiz aşağıdaki grafikte gördüğünüz gibi 0.001886 dolardaki retesti başarılı olmuş sonra direnci kırıp %21 yükselişe geçmiş. Bakın destek hiç zarar görmeden yoluna devam etmiş. Bu yüzden… https://t.co/aWtlQpdwWA",positive
2023-03-30 23:56:20+00:00,"(*'ω'*)敵に瞬殺されなくなってきました。
#エルマス https://t.co/vAH4VvPFH0",positive
2023-03-30 23:56:20+00:00,@davidhogg111 Pretty sure it's the people holdibg the guns and not the guns themselves. No? #Bitcoin The Guns Are Necessary No Matter How Much U Tweet,positive
2023-03-30 23:56:19+00:00,@artsince2010 @AnitaPosch @LynAldenContact A shameless promotion by people who have yet to learn what a scam really is. No central bank should be behind a cryptocurrency by ad or any other means. Fools gold promoted by fools.,neutral
2023-03-30 23:56:19+00:00,@Five_No_Trump @PierrePoilievre crypto is doing great,positive
2023-03-30 23:56:19+00:00,@idalistrades I still iron my clothes,neutral
2023-03-30 23:56:17+00:00,@OverlineHub What a useless company,negative
2023-03-30 23:56:17+00:00,"1₿ = $28031 -1.28%🔻

Details:
Change: 🔻-364.34$
24H Low = $27801🔻
24H High = $29125💹

#bitcoin #btc",neutral
2023-03-30 23:56:16+00:00,@sumitkapoor16 What do you mean expire.. Please elaborate sir ji,neutral
2023-03-30 23:56:16+00:00,@laricia___ @revolttv @sxsw @buymoneyent No seriously hit me in the dm we need to do work👍🏿,neutral
2023-03-30 23:56:14+00:00,"@MarvelStrikeF Also if the devs can create way to integrate blockchain gaming to MSF where we can earn passive income on our characters, you’d be the first to unlock the greatest money stream &amp; create the best of both worlds everyone. Use lighting fast  #tron for example. I said it here first!",positive
2023-03-30 23:56:14+00:00,"@GrammarHippy You could use that loan and try to gamble on the crypto markets?

Nah.

You better sell before you make.
Test the markets.
An improve.

All you need is good spirit.",positive
2023-03-30 23:56:13+00:00,"@SeedSigner Agreed. We collectively need to start protecting our bitcoin as if it's at $1,000,000+ already. That goes for hardware, software, physical and personal security. Be a hard target.",neutral
2023-03-30 23:56:13+00:00,"@JamesBelding @BitcoinBugsy then script can/will be altered, if so

growing decimal places is not a serious problem in computer science, compared to the other tech that has been bolted on top of bitcoin",neutral
2023-03-30 23:56:12+00:00,"3/30- ファンダ後 IN/OUT
集計...

IN   1,246,039
OUT 921,324

これは逆転HR
World Ponsi Classic
に間違いない🐤",neutral
2023-03-30 23:56:12+00:00,@bitcoinbirds_1 @Prof_memez @bitcoinbirds_1 is a fake bitcoin birds account. The real account is @bitcoinbirds_   Do not interact with this clown,neutral
2023-03-30 23:56:12+00:00,@davidhogg111 Walk out of our house? To get some sun or something?,neutral
2023-03-30 23:56:12+00:00,@Missy__Crypto @elmonx_official Done,neutral
2023-03-30 23:56:12+00:00,"@KingKurlyNP @CryptoStreamHub @shardeum Thanks fam!! This is gooooood.. question, can you run multiple nodes on the same laptop using mutiple wallet addresses??",neutral
2023-03-30 23:56:11+00:00,"jumat berkah sebelumnya 👇

https://t.co/rkRaTgLjgh",neutral
2023-03-30 23:56:10+00:00,@fountain_app @LCIOfficial claim your whole podcast network to enable streaming Bitcoin payments to LCI via the Lightning network.,neutral
2023-03-30 23:56:10+00:00,@Crypto__Diva @ihacktu How to get?,neutral
2023-03-30 23:56:09+00:00,@SenWarren why don’t you actually learn and try to understand crypto before you bash it? I hope the Americans in your district do not re-elect you. Sincerely from a Canadian,positive
2023-03-30 23:56:09+00:00,"@RAMIROMARRA @JMilei Es en joda? Villaruel negando el exterminio de personas a cargo del estado genocida y te haces el democratico.
Fuera del congreso y de cualquier cargo publico tendrian que estar, son unos enfermos.",neutral
2023-03-30 23:56:08+00:00,@Crypto_QianXun @readwise,neutral
2023-03-30 23:56:08+00:00,@DailyCaller More likely risky crypto and other funny money purchases by banks.,neutral
2023-03-30 23:56:08+00:00,@muratsanal85 Bereketli olsun :),positive
2023-03-30 23:56:08+00:00,"🤑🚀Ready to Make Bank?🚀🤑 

Invest in $TRACE token now before it skyrockets! 💰 

The fashion &amp; lifestyle launch was a massive success, and $TRACE token is now trading on Huobi! 🚀

#fashion #lifestyle 
@ParizMetaverse",neutral
2023-03-30 23:56:08+00:00,@kojik69_luis @Lov3lac3s @elsalvador @ElenaBerberana @nayibbukele La aprobación no me importa. Por popular no voy a seguir apoyando a un criminal que pacto con pandillas y fracaso con bitcoin.,neutral
2023-03-30 23:56:07+00:00,@SkooJay @CryptoPalantir Oh yea not anti vaxxer !! Got all off them! Why they are dead !’,negative
2023-03-30 23:56:06+00:00,@crisistheway Vamos aviados entonces porque los tontos siguen esperando a bitcoin en 10k in Secula  seculorum,neutral
2023-03-30 23:56:06+00:00,@FredSimonTLM @BruvverEccles Sniff them and the one reeking of sulfur is the one,neutral
2023-03-30 23:56:06+00:00,Creating a platform for an uptrend turnaround on the 1M chart https://t.co/5gc2aiJTIk 📈📉💹📊 ⟶ via https://t.co/lsTr6NEvET https://t.co/cMOwFWAiuR,neutral
2023-03-30 23:56:06+00:00,@Selecta_Crypto @banditsbtc @ChartFuMonkey Super Jelly bud!!! LFG!!,positive
2023-03-30 23:56:06+00:00,@MarkYusko Meet the Bitcoin Frog https://t.co/gs6uhO9VPl,neutral
2023-03-30 23:56:05+00:00,@SerebiiNet RIP pokemon go.  You were a huge waste of time and money.,neutral
2023-03-30 23:56:05+00:00,"@MMissabib @suiswap_app Thanks for the heads up!
Need more time to keep it up with all these potential airdrops",positive
2023-03-30 23:56:04+00:00,@Crouserrr 👀,neutral
2023-03-30 23:56:04+00:00,@wescottcrypto Takes me back in time! WOO! Well done Wescott.,neutral
2023-03-30 23:56:03+00:00,"@Kakakak06439590 Your requests have been logged with the team! 💯  No promises at this stage, but we're always striving to improve your experience. -BT",neutral
2023-03-30 23:56:03+00:00,BNB distro/harmonics https://t.co/Lo2Jj2OwVQ 📈📉💹📊 ⟶ via https://t.co/lsTr6NEvET https://t.co/MTU7hlzXUI,neutral
2023-03-30 23:56:03+00:00,"@samuel_spitz Wait can you explain 

Idk warrens relationship with crypto",neutral
2023-03-30 23:56:03+00:00,@Habibagreen sound about right huhu,positive
2023-03-30 23:56:02+00:00,@sailortrades 💎💎,neutral
2023-03-30 23:56:02+00:00,@sashahodler It won’t be bitcoin.,neutral
2023-03-30 23:56:02+00:00,@gottshall_eric @Smiles3x @SenWarren Yes the dodd frank act that gave michael Barr the power he has today. It’s not a good thing,negative
2023-03-30 23:56:01+00:00,@crypto_kookie @SiDoelnaikhaji,neutral
2023-03-30 23:56:01+00:00,"@Rasmussen_Poll It doesn't have to be a lot it just has to be a lot of us!
https://t.co/bnfWWVZiDQ https://t.co/etwB97iJgZ",neutral
2023-03-30 23:56:01+00:00,@btc_charlie The #bitcoin signal.,neutral
2023-03-30 23:56:00+00:00,@JackPosobiec he actually meant they shape his A hole,neutral
2023-03-30 23:55:59+00:00,@Remarks Lmfao what,neutral
2023-03-30 23:55:59+00:00,"Guess what? I can’t tell you the rancher or what country it came from.

Oh &amp; 

Who processed &amp; distributed it.

Imagine that👀

⁦@beefinitiative⁩ can answer all.

#Bitcoin &amp; #BeefIntelligence is life extraordinary 🤝🕶️

Get busy👇👇

https://t.co/0eTAuNAzo5 https://t.co/aY5CGS6Avw",positive
2023-03-30 23:55:59+00:00,"MISSING PERSON🚨:As #Cardano is set to explode after HYDRA,Mr.Cuban is MIA😂Maybe he regrets saying“DOGE was Superior To ADA”or Maybe he feels the same regret he felt when he was rugged by Titan or Maybe when his“Crypto”Investments Kilma &amp; Olympus failed🤦‍♂️#Cardano KARMA is real😏 https://t.co/DRZfv2e56W",neutral
2023-03-30 23:55:59+00:00,@charlie21fastaf @bitcoin_racing 8pm where?,neutral
2023-03-30 23:55:58+00:00,@andyroth what's this about titty inflation?,neutral
2023-03-30 23:55:58+00:00,@crypto_kookie Bismillah @ramadhanbaroqah,neutral
